Liquidez (prop.),Tasa interés activa real (%),Var. ln IMAE,Morosidad proyectada (prop.)
35.8400147447754,-7.414666799743131,-14.498277358283929,2.1513241822243225
36.25601255165133,-7.414666799743131,-14.498277358283929,2.162284008981047
36.67201035852725,-7.414666799743131,-14.498277358283929,2.1733071960135146
37.08800816540318,-7.414666799743131,-14.498277358283929,2.1843777613799547
37.5040059722791,-7.414666799743131,-14.498277358283929,2.1954797231386123
37.92000377915503,-7.414666799743131,-14.498277358283929,2.2065970993477206
38.33600158603095,-7.414666799743131,-14.498277358283929,2.217713908065516
38.75199939290688,-7.414666799743131,-14.498277358283929,2.2288142025290667
39.16799719978281,-7.414666799743131,-14.498277358283929,2.2398872442898243
39.58399500665873,-7.414666799743131,-14.498277358283929,2.250932967390009
39.99999281353466,-7.414666799743131,-14.498277358283929,2.2619526135869163
40.41599062041058,-7.414666799743131,-14.498277358283929,2.2729474246378447
40.83198842728651,-7.414666799743131,-14.498277358283929,2.283918642300097
41.24798623416244,-7.414666799743131,-14.498277358283929,2.294867508330969
41.66398404103837,-7.414666799743131,-14.498277358283929,2.305795264487758
42.0799818479143,-7.414666799743131,-14.498277358283929,2.31670315252777
42.49597965479022,-7.414666799743131,-14.498277358283929,2.327592414208297
42.91197746166615,-7.414666799743131,-14.498277358283929,2.3384642912866407
43.327975268542076,-7.414666799743131,-14.498277358283929,2.349320025520095
43.743973075418,-7.414666799743131,-14.498277358283929,2.360160858665965
44.15997088229392,-7.414666799743131,-14.498277358283929,2.370988032481553
44.57596868916985,-7.414666799743131,-14.498277358283929,2.3818027887241455
44.99196649604578,-7.414666799743131,-14.498277358283929,2.392606369151051
45.4079643029217,-7.414666799743131,-14.498277358283929,2.4034000155195656
45.82396210979763,-7.414666799743131,-14.498277358283929,2.4141849695869873
46.239959916673556,-7.414666799743131,-14.498277358283929,2.424962473110616
46.65595772354948,-7.414666799743131,-14.498277358283929,2.4357337678477493
47.0719555304254,-7.414666799743131,-14.498277358283929,2.4465000955556904
47.48795333730133,-7.414666799743131,-14.498277358283929,2.4572626979917325
47.903951144177256,-7.414666799743131,-14.498277358283929,2.4680228169131766
48.319948951053185,-7.414666799743131,-14.498277358283929,2.4787816940773246
27.936056414132803,-6.954941721387159,-14.498277358283929,1.9550020590031465
28.352054221008732,-6.954941721387159,-14.498277358283929,1.964754320123499
28.768052027884654,-6.954941721387159,-14.498277358283929,1.974517534953589
29.184049834760582,-6.954941721387159,-14.498277358283929,1.9843026572031526
29.600047641636507,-6.954941721387159,-14.498277358283929,1.9941206405819232
30.016045448512436,-6.954941721387159,-14.498277358283929,2.0039824387996443
30.432043255388365,-6.954941721387159,-14.498277358283929,2.013899005566045
30.848041062264286,-6.954941721387159,-14.498277358283929,2.0238812945908693
31.264038869140215,-6.954941721387159,-14.498277358283929,2.03394025959286
31.680036676016137,-6.954941721387159,-14.498277358283929,2.0440875305024497
32.096034482892065,-6.954941721387159,-14.498277358283929,2.054337252154864
32.51203228976799,-6.954941721387159,-14.498277358283929,2.064704153917054
32.928030096643916,-6.954941721387159,-14.498277358283929,2.075202965155956
33.344027903519844,-6.954941721387159,-14.498277358283929,2.0858484152385106
33.760025710395766,-6.954941721387159,-14.498277358283929,2.0966552335316644
34.176023517271695,-6.954941721387159,-14.498277358283929,2.1076355919702427
