.smooth,.by,.fs,.derivative,.se,.crit,.lower_ci,.upper_ci,PC1_Ciclo,PC1_Moneda
s(PC1_Moneda),NA,NA,0.01895360899875906,0.014921615403818261,1.9599639845400536,-0.010292219783882822,0.04819943778140094,NA,-1.662483883001027
s(PC1_Moneda),NA,NA,0.021322004104785304,0.014983392171221634,1.9599639845400536,-0.008044904917048495,0.050688913126619106,NA,-1.5820061473784035
s(PC1_Moneda),NA,NA,0.023647515327986063,0.015003749420164757,1.9599639845400536,-0.005759293168600573,0.0530543238245727,NA,-1.5015284117557801
s(PC1_Moneda),NA,NA,0.02591219576934408,0.01498021225761264,1.9599639845400536,-0.0034484807363421403,0.055272872275030305,NA,-1.4210506761331567
s(PC1_Moneda),NA,NA,0.028089479730777384,0.01491002421774597,1.9599639845400536,-0.0011336307446247022,0.05731259020617947,NA,-1.3405729405105333
s(PC1_Moneda),NA,NA,0.030161592103255357,0.014793412174444954,1.9599639845400536,0.001167037032886887,0.05915614717362383,NA,-1.26009520488791
s(PC1_Moneda),NA,NA,0.032116423190628456,0.014634871892362282,1.9599639845400536,0.003432601363240844,0.060800245018016064,NA,-1.1796174692652865
s(PC1_Moneda),NA,NA,0.03393105256599575,0.01443791700251413,1.9599639845400536,0.005633255229289567,0.06222884990270193,NA,-1.0991397336426632
s(PC1_Moneda),NA,NA,0.035588978696903965,0.014208356244494921,1.9599639845400536,0.007741112178179146,0.06343684521562878,NA,-1.0186619980200398
s(PC1_Moneda),NA,NA,0.037083734427955074,0.013955191758649042,1.9599639845400536,0.00973206118365278,0.06443540767225736,NA,-0.9381842623974164
s(PC1_Moneda),NA,NA,0.03841269954729888,0.013691180821330704,1.9599639845400536,0.01157847823166519,0.06524692086293257,NA,-0.8577065267747939
s(PC1_Moneda),NA,NA,0.03957111887256136,0.013431836473674973,1.9599639845400536,0.013245203137926934,0.06589703460719579,NA,-0.7772287911521705
s(PC1_Moneda),NA,NA,0.04054666299766669,0.013193036166373183,1.9599639845400536,0.014688787264840873,0.06640453873049251,NA,-0.6967510555295471
s(PC1_Moneda),NA,NA,0.04132454524212325,0.012987388525189615,1.9599639845400536,0.015869731479522843,0.06677935900472365,NA,-0.6162733199069237
s(PC1_Moneda),NA,NA,0.04189131917877634,0.012821712691957825,1.9599639845400536,0.0167612240824189,0.06702141427513378,NA,-0.5357955842843003
s(PC1_Moneda),NA,NA,0.04224093629542225,0.012699885461101007,1.9599639845400536,0.017349618183880422,0.06713225440696408,NA,-0.4553178486616769
s(PC1_Moneda),NA,NA,0.0423690047471535,0.012620852748363338,1.9599639845400536,0.017632587906178006,0.06710542158812899,NA,-0.3748401130390535
s(PC1_Moneda),NA,NA,0.042274289202200846,0.012579674926631208,1.9599639845400536,0.017618579408782135,0.06692999899561955,NA,-0.2943623774164301
s(PC1_Moneda),NA,NA,0.041959813274848934,0.012565670658190255,1.9599639845400536,0.017331551343204323,0.06658807520649354,NA,-0.21388464179380673
s(PC1_Moneda),NA,NA,0.04143375433786251,0.012561807983433669,1.9599639845400536,0.016813063109624802,0.06605444556610023,NA,-0.13340690617118334
s(PC1_Moneda),NA,NA,0.040711199683205496,0.012549654413478854,1.9599639845400536,0.016114329014362813,0.06530807035204818,NA,-0.052929170548559945
s(PC1_Moneda),NA,NA,0.03981496973175502,0.012509925303067115,1.9599639845400536,0.015295966688457164,0.06433397277505289,NA,0.027548565074063447
s(PC1_Moneda),NA,NA,0.03876534343739398,0.01243277845696319,1.9599639845400536,0.014397545433980669,0.0631331414408073,NA,0.10802630069668684
s(PC1_Moneda),NA,NA,0.03757965296582575,0.01231929120785431,1.9599639845400536,0.013434285883370367,0.061725020048281135,NA,0.18850403631930934
s(PC1_Moneda),NA,NA,0.03628066552313508,0.012183268270441213,1.9599639845400536,0.012401898499080712,0.060159432547189445,NA,0.26898177194193273
s(PC1_Moneda),NA,NA,0.03489639621559118,0.012050343418116826,1.9599639845400536,0.011278157114742917,0.05851463531643944,NA,0.3494595075645561
s(PC1_Moneda),NA,NA,0.033453292438864066,0.011955821030428304,1.9599639845400536,0.010020313813618037,0.056886271064110094,NA,0.4299372431871795
s(PC1_Moneda),NA,NA,0.0319660039602285,0.011941292308816846,1.9599639845400536,0.00856150110608234,0.055370506814374665,NA,0.5104149788098029
s(PC1_Moneda),NA,NA,0.030446906844368918,0.012054178069338426,1.9599639845400536,0.006821151965233047,0.05407266172350479,NA,0.5908927144324263
s(PC1_Moneda),NA,NA,0.02892022615796513,0.012341695627514493,1.9599639845400536,0.004730947219881269,0.05310950509604899,NA,0.6713704500550497
s(PC1_Moneda),NA,NA,0.02741095514349441,0.01283420562843296,1.9599639845400536,0.0022563743415845647,0.05256553594540426,NA,0.7518481856776731
